# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1792405.2500000000     604494.6875000000         88.9732055664       8464.2539062500
    1792304.2500000000     604605.8125000000         72.6124801636       8533.4316406250
    1792203.2500000000     604716.8750000000         49.9995117188       8667.2275390625
    1792102.2500000000     604828.0000000000         26.2755260468       8813.2548828125
    1792001.2500000000     604939.0625000000          9.4571752548       8883.2890625000
    1791900.2500000000     605050.1875000000         -1.5403746367       8889.3544921875
    1791799.2500000000     605161.2500000000        -11.3184814453       8882.0478515625
    1791698.2500000000     605272.3750000000        -23.9522552490       8906.0996093750
    1791597.3750000000     605383.5000000000        -43.3462219238       9004.5166015625
    1791496.3750000000     605494.5625000000        -61.9359397888       9109.0000000000
    1791395.3750000000     605605.6875000000        -82.2575378418       9213.4511718750
    1791294.3750000000     605716.7500000000        -93.3318634033       9264.4746093750
    1791193.3750000000     605827.8750000000       -101.9533081055       9283.1933593750
    1791092.3750000000     605938.9375000000        -99.1570663452       9218.6005859375
    1790991.3750000000     606050.0625000000       -112.9083709717       9321.6132812500
    1790890.3750000000     606161.1250000000       -137.0795440674       9544.0341796875
    1790789.3750000000     606272.2500000000       -140.9124145508       9549.7353515625
    1790688.3750000000     606383.3125000000       -132.2026062012       9411.3339843750
    1790646.0000000000     606430.0000000000       -128.8213348389       9344.7041015625
    1790561.1250000000     606449.5625000000       -126.5054855347       9206.8505859375
    1790414.8750000000     606483.3750000000       -132.7468109131       9015.6455078125
    1790268.6250000000     606517.1875000000       -156.0643920898       8879.1259765625
    1790122.3750000000     606550.9375000000       -195.1517028809       8910.7265625000
    1789976.0000000000     606584.7500000000       -246.9795837402       9191.9619140625
    1789829.7500000000     606618.5000000000       -273.3970642090       9226.4765625000
    1789683.5000000000     606652.3125000000       -266.9709472656       8838.7089843750
    1789537.2500000000     606686.1250000000       -255.1171722412       8369.2539062500
    1789390.8750000000     606719.8750000000       -242.0325317383       7905.4677734375
    1789244.5000000000     606753.6250000000       -237.8265075684       7539.3281250000
    1789098.2500000000     606787.4375000000       -241.2049255371       7260.6254882813
    1789098.2500000000     606787.4375000000       -241.2049255371       6600.5688476563
    1788952.1250000000     606821.2500000000       -260.1422119141       6503.7446289063
    1788805.8750000000     606855.0625000000       -300.5403442383       6607.5844726563
    1788659.3750000000     606888.8125000000       -323.0500183105       6406.9096679688
    1788513.1250000000     606922.5625000000       -319.6324157715       5947.9887695313
    1788367.0000000000     606956.3750000000       -323.1165466309       5574.9677734375
    1788220.6250000000     606990.1875000000       -342.3591003418       5403.5966796875
    1788074.3750000000     607023.9375000000       -346.4792785645       5080.1103515625
    1787928.0000000000     607057.7500000000       -326.4724121094       4491.6674804688
    1787928.0000000000     607057.7500000000       -326.4724121094       4042.5004882813
    1787781.7500000000     607091.5000000000       -320.4285888672       3665.4628906250
    1787635.5000000000     607125.3125000000       -336.1356201172       3666.6259765625
    1787489.1250000000     607159.0625000000       -353.9854736328       3686.9143066406
    1787342.8750000000     607192.8750000000       -366.7277221680       3661.6328125000
    1787196.6250000000     607226.6875000000       -378.5887451172       3650.9665527344
    1787050.3750000000     607260.4375000000       -395.9699707031       3641.0405273438
    1786904.0000000000     607294.2500000000       -414.7442626953       3611.6098632813
    1786757.7500000000     607328.0000000000       -425.6392822266       3506.9929199219
    1786611.5000000000     607361.8125000000       -418.6578979492       3242.6879882813
    1786465.2500000000     607395.5625000000       -390.5280761719       2721.6494140625
    1786318.8750000000     607429.3750000000       -365.0368041992       2193.4609375000
    1786172.6250000000     607463.1875000000       -353.3729858398       1758.1188964844
    1786026.3750000000     607496.9375000000       -359.2595825195       1446.2203369141
    1786026.3750000000     607496.9375000000       -359.2595825195       1285.5291748047
    1785880.0000000000     607530.7500000000       -383.5637207031       1229.1268310547
    1785761.8750000000     607558.0000000000       -409.2439270020       1303.1405029297
    1785733.6250000000     607563.6875000000       -415.3652343750       1321.6925048828
    1785586.3750000000     607593.1250000000       -453.5573120117       1505.6785888672
    1785439.1250000000     607622.5625000000       -489.5629882813       1665.0332031250
    1785292.0000000000     607652.0000000000       -489.5629882813       1662.4652099609
