# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1806237.5000000000     582160.3750000000       1357.9746093750       1357.9746093750
    1806237.5000000000     582010.2500000000       1355.4077148438       1355.4077148438
    1806237.5000000000     581860.1250000000       1353.7619628906       1353.7619628906
    1806237.5000000000     581710.0000000000       1349.1343994141       1349.1343994141
    1806237.5000000000     581559.8750000000       1341.9481201172       1341.9481201172
    1806237.5000000000     581409.6875000000       1335.3703613281       1335.3703613281
    1806237.5000000000     581259.5625000000       1329.4409179688       1329.4409179688
    1806237.5000000000     581109.4375000000       1323.1298828125       1323.1298828125
    1806237.5000000000     580959.3125000000       1316.2484130859       1316.2484130859
    1806237.5000000000     580809.1875000000       1309.1097412109       1309.1097412109
    1806237.5000000000     580659.0625000000       1302.1785888672       1302.1785888672
    1806237.5000000000     580508.9375000000       1295.6708984375       1295.6708984375
    1806237.5000000000     580358.8125000000       1287.8233642578       1287.8233642578
    1806237.5000000000     580208.6250000000       1279.8687744141       1279.8687744141
    1806237.5000000000     580058.5000000000       1272.2204589844       1272.2204589844
    1806237.5000000000     579908.3750000000       1266.7321777344       1266.7321777344
    1806237.5000000000     579758.2500000000       1262.0552978516       1262.0552978516
    1806237.5000000000     579608.1250000000       1255.1689453125       1255.1689453125
    1806237.5000000000     579458.0000000000       1245.6008300781       1245.6008300781
    1806237.5000000000     579307.8750000000       1236.4654541016       1236.4654541016
    1806237.5000000000     579157.7500000000       1230.2719726563       1230.2719726563
    1806237.5000000000     579007.5625000000       1226.2288818359       1226.2288818359
    1806237.5000000000     578857.4375000000       1221.1934814453       1221.1934814453
    1806237.5000000000     578707.3125000000       1223.7293701172       1223.7293701172
    1806237.5000000000     578557.1875000000       1228.3381347656       1228.3381347656
    1806237.5000000000     578407.0625000000       1233.6718750000       1233.6718750000
    1806237.5000000000     578256.9375000000       1253.8686523438       1253.8686523438
    1806237.5000000000     578106.8125000000       1274.3853759766       1274.3853759766
    1806237.5000000000     577956.6875000000       1294.8657226563       1294.8657226563
    1806237.5000000000     577806.5000000000       1314.8741455078       1314.8741455078
    1806237.5000000000     577656.3750000000       1334.6125488281       1334.6125488281
    1806237.5000000000     577506.2500000000       1349.3002929688       1349.3002929688
    1806237.5000000000     577356.1250000000       1357.5280761719       1357.5280761719
    1806237.5000000000     577206.0000000000       1366.2136230469       1366.2136230469
    1806237.5000000000     577055.8750000000       1369.6727294922       1369.6727294922
    1806237.5000000000     576905.7500000000       1369.1182861328       1369.1182861328
    1806237.5000000000     576755.5625000000       1367.9707031250       1367.9707031250
    1806237.5000000000     576605.4375000000       1367.3878173828       1367.3878173828
    1806237.5000000000     576455.3125000000       1367.3173828125       1367.3173828125
    1806237.5000000000     576305.1875000000       1367.5472412109       1367.5472412109
    1806237.5000000000     576155.0625000000       1367.0670166016       1367.0670166016
    1806237.5000000000     576004.9375000000       1366.6020507813       1366.6020507813
    1806237.5000000000     575854.8125000000       1365.5386962891       1365.5386962891
    1806237.5000000000     575716.6250000000       1362.7708740234       1362.7708740234
    1806244.1250000000     575715.5625000000       1362.7945556641       1362.7945556641
    1806308.1250000000     575704.6875000000       1362.9281005859       1362.9281005859
    1806394.2500000000     575690.0625000000       1363.0301513672       1363.0301513672
    1806544.5000000000     575664.5625000000       1362.4678955078       1362.4678955078
    1806694.7500000000     575639.0625000000       1361.7907714844       1361.7907714844
    1806845.0000000000     575613.6250000000       1360.7086181641       1360.7086181641
    1806995.1250000000     575588.1250000000       1358.8286132813       1358.8286132813
    1807145.3750000000     575562.6250000000       1356.7707519531       1356.7707519531
    1807193.1250000000     575554.5000000000       1355.3270263672       1355.3270263672
    1807295.6250000000     575537.1250000000       1351.6888427734       1351.6888427734
    1807445.7500000000     575511.6875000000       1343.9898681641       1343.9898681641
    1807596.0000000000     575486.1875000000       1335.9532470703       1335.9532470703
    1807746.2500000000     575460.6875000000       1323.3879394531       1323.3879394531
    1807896.3750000000     575435.2500000000       1309.0880126953       1309.0880126953
    1808046.6250000000     575409.7500000000       1294.6754150391       1294.6754150391
